kg_id,kg_name,conceptualization_label,element_uri,element_kind,namespace,local_name,normalized_local_name,preferred_label,normalized_label,label_count,has_label,comment_count,has_comment,normalized_local_name_char_count,normalized_local_name_token_count,normalized_label_char_count,normalized_label_token_count,label_local_name_exact_match,label_local_name_similarity,label_contains_punctuation,label_contains_digit,label_is_html_like,sampled_usage_triple_count,sampled_literal_object_count,sampled_resource_object_count,sampled_usage_inferred_kind,nearest_neighbor_uri,nearest_neighbor_label,nearest_neighbor_similarity
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/idno,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,idno,idno,IDno,idno,1,True,0,False,4,1,4,1,True,1.0,False,False,False,5,5,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/%23,#,0.0
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/imagebg,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,imagebg,imagebg,imageBG,image bg,1,True,0,False,7,1,8,2,False,0.9333333333333333,False,False,False,2,2,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/imagecaption,imagecaption,0.26692561211851523
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/imagecaption,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,imagecaption,imagecaption,imagecaption,imagecaption,1,True,0,False,12,1,12,1,True,1.0,False,False,False,1,1,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/imagebg,imageBG,0.26692561211851523
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/inhabitants,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,inhabitants,inhabitants,inhabitants,inhabitants,1,True,0,False,11,1,11,1,True,1.0,False,False,False,2,0,2,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/formerinhabitants,formerinhabitants,0.7243077480759397
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/interest,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,interest,interest,interest,interest,1,True,0,False,8,1,8,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/result,result,0.05416584669404592
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/isbn,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,isbn,isbn,isbn,isbn,1,True,0,False,4,1,4,1,True,1.0,False,False,False,5,3,2,mixed_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/%23,#,0.0
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/last,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,last,last,last,last,1,True,0,False,4,1,4,1,True,1.0,False,False,False,3,0,3,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/first,first,0.07103855583763102
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/leader,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,leader,leader,leader,leader,1,True,0,False,6,1,6,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/formerLeader,former leader,0.7408367296317673
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/link,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,link,link,link,link,1,True,0,False,4,1,4,1,True,1.0,False,False,False,5,1,4,mixed_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/srclink,srclink,0.38928403079379575
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/location,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,location,location,location,location,1,True,0,False,8,1,8,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/locations,locations,0.8117442403273337
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/locations,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,locations,locations,locations,locations,1,True,0,False,9,1,9,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/location,location,0.8117442403273337
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/made,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,made,made,made,made,1,True,0,False,4,1,4,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/side,side,0.10647825409396974
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/media,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,media,media,media,media,1,True,0,False,5,1,5,1,True,1.0,False,False,False,5,5,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/members,members,0.060940503770292066
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/members,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,members,members,members,members,1,True,0,False,7,1,7,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/formermembers,formermembers,0.5744473604142781
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/movie,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,movie,movie,movie,movie,1,True,0,False,5,1,5,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/movies,movies,0.6613828282356975
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/movies,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,movies,movies,movies,movies,1,True,0,False,6,1,6,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/movie,movie,0.6613828282356975
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/name,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,name,name,name,name,1,True,0,False,4,1,4,1,True,1.0,False,False,False,5,5,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/realName,real name,0.6751825257620315
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/namesake,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,namesake,namesake,namesake,namesake,1,True,0,False,8,1,8,1,True,1.0,False,False,False,1,0,1,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/name,name,0.365728954798883
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/next,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,next,next,next,next,1,True,0,False,4,1,4,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/text,text,0.25916440985788847
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/nonlinktext,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,nonlinktext,nonlinktext,nonlinktext,nonlinktext,1,True,0,False,11,1,11,1,True,1.0,False,False,False,5,5,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/text,text,0.2675016336151542
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/notable,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,notable,notable,notable,notable,1,True,0,False,7,1,7,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/formernotable,formernotable,0.5951279271193498
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/notableformer,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,notableformer,notableformer,notableformer,notableformer,1,True,0,False,13,1,13,1,True,1.0,False,False,False,2,0,2,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/notable,notable,0.5935084874991088
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/oneShot,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,oneShot,one shot,one-shot,one shot,1,True,0,False,8,2,8,2,True,1.0,True,False,False,1,0,1,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/oneshot,oneshot,0.5093144630675103
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/oneshot,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,oneshot,oneshot,oneshot,oneshot,1,True,0,False,7,1,7,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/oneShot,one-shot,0.5093144630675103
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/otherNames,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,otherNames,other names,other names,other names,1,True,0,False,11,2,11,2,True,1.0,False,False,False,1,1,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/name,name,0.3830736728328077
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/owner,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,owner,owner,owner,owner,1,True,0,False,5,1,5,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/owners,owners,0.7198554210536647
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/owners,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,owners,owners,owners,owners,1,True,0,False,6,1,6,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/owner,owner,0.7198554210536647
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/pages,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,pages,pages,pages,pages,1,True,0,False,5,1,5,1,True,1.0,False,False,False,5,5,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/age,age,0.05695439624243296
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/participants,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,participants,participants,participants,participants,1,True,0,False,12,1,12,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/combatants,combatants,0.16015895101570762
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/passengers,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,passengers,passengers,passengers,passengers,1,True,0,False,10,1,10,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/users,users,0.07490281736563809
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/penciled,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,penciled,penciled,penciled,penciled,1,True,0,False,8,1,8,1,True,1.0,False,False,False,3,0,3,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/performer,performer,0.04265763224858102
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/performer,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,performer,performer,performer,performer,1,True,0,False,9,1,9,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/formerLeader,former leader,0.3860723868612457
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/pilot,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,pilot,pilot,pilot,pilot,1,True,0,False,5,1,5,1,True,1.0,False,False,False,4,0,4,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/oneShot,one-shot,0.06277099395410243
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/place,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,place,place,place,place,1,True,0,False,5,1,5,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/planet,planet,0.18971437128140284
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/planet,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,planet,planet,planet,planet,1,True,0,False,6,1,6,1,True,1.0,False,False,False,1,1,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/homeplanet,homeplanet,0.5622506300647424
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/planner,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,planner,planner,planner,planner,1,True,0,False,7,1,7,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/planet,planet,0.32190546457453245
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/population,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,population,population,population,population,1,True,0,False,10,1,10,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/location,location,0.23808969762339305
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/precededBy,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,precededBy,preceded by,preceded by,preceded by,1,True,0,False,11,2,11,2,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/succeededBy,succeeded by,0.3175019678672518
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/prev,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,prev,prev,prev,prev,1,True,0,False,4,1,4,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/previous,previous,0.37951364557304584
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/previous,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,previous,previous,previous,previous,1,True,0,False,8,1,8,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/prev,prev,0.37951364557304584
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/prisoners,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,prisoners,prisoners,prisoners,prisoners,1,True,0,False,9,1,9,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/owners,owners,0.2205212522653329
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/produced,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,produced,produced,produced,produced,1,True,0,False,8,1,8,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/producer,producer,0.6990225431911024
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/producer,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,producer,producer,producer,producer,1,True,0,False,8,1,8,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/produced,produced,0.6990225431911024
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/publisher,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,publisher,publisher,publisher,publisher,1,True,0,False,9,1,9,1,True,1.0,False,False,False,5,1,4,mixed_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/otherNames,other names,0.0929611499113687
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/realName,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,realName,real name,real name,real name,1,True,0,False,9,2,9,2,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/name,name,0.6751825257620315
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/release,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,release,release,release,release,1,True,0,False,7,1,7,1,True,1.0,False,False,False,5,4,1,mixed_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/released,released,0.7372392348626469
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/released,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,released,released,released,released,1,True,0,False,8,1,8,1,True,1.0,False,False,False,5,5,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/release,release,0.7372392348626469
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/result,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,result,result,result,result,1,True,0,False,6,1,6,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/interest,interest,0.05416584669404592
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/runntime,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,runntime,runntime,runntime,runntime,1,True,0,False,8,1,8,1,True,1.0,False,False,False,1,1,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/runtime,runtime,0.5738471570397015
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/runtime,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,runtime,runtime,runtime,runtime,1,True,0,False,7,1,7,1,True,1.0,False,False,False,5,5,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/runntime,runntime,0.5738471570397015
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/seal,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,seal,seal,seal,seal,1,True,0,False,4,1,4,1,True,1.0,False,False,False,5,2,3,mixed_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/season,season,0.24051625057193446
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/season,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,season,season,season,season,1,True,0,False,6,1,6,1,True,1.0,False,False,False,5,5,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/eason,eason,0.6332145368397879
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/series,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,series,series,series,series,1,True,0,False,6,1,6,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/tvSeries,tv series,0.8815506995767056
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/showrunners,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,showrunners,showrunners,showrunners,showrunners,1,True,0,False,11,1,11,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/owners,owners,0.1939112350457609
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/side,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,side,side,side,side,1,True,0,False,4,1,4,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/made,made,0.10647825409396974
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/species,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,species,species,species,species,1,True,0,False,7,1,7,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/series,series,0.11349326370417342
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/srclink,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,srclink,srclink,srclink,srclink,1,True,0,False,7,1,7,1,True,1.0,False,False,False,1,1,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/link,link,0.38928403079379575
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/status,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,status,status,status,status,1,True,0,False,6,1,6,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/artista,artista,0.04956115715917167
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/succeeded,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,succeeded,succeeded,succeeded,succeeded,1,True,0,False,9,1,9,1,True,1.0,False,False,False,5,2,3,mixed_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/succeededBy,succeeded by,0.9456781996966263
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/succeededBy,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,succeededBy,succeeded by,succeeded by,succeeded by,1,True,0,False,12,2,12,2,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/succeeded,succeeded,0.9456781996966263
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/system,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,system,system,system,system,1,True,0,False,6,1,6,1,True,1.0,False,False,False,3,3,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/%23,#,0.0
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/target,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,target,target,target,target,1,True,0,False,6,1,6,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/planet,planet,0.0593399858842923
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/team,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,team,team,team,team,1,True,0,False,4,1,4,1,True,1.0,False,False,False,1,0,1,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/text,text,0.07999584677720067
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/text,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,text,text,text,text,1,True,0,False,4,1,4,1,True,1.0,False,False,False,5,5,0,literal_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/nonlinktext,nonlinktext,0.2675016336151542
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/title,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,title,title,title,title,1,True,0,False,5,1,5,1,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/battles,battles,0.05496010093307287
mcuwiki_small,MCUWiKi,small,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/tvSeries,property,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/,tvSeries,tv series,tv series,tv series,1,True,0,False,9,2,9,2,True,1.0,False,False,False,5,0,5,resource_only_sample,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/series,series,0.8815506995767056
