cq_id,cq_normalized,sparql_query,model_id,kg_id,query_cleaning_status,query_normalization_status,execution_status,syntax_ok,satisfiable,deterministic,qualitative_notes
cq_27,"Who are the distinct characters that possess a power, their counts, and rank-ordered by popularity?","PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ns1: <http://dbkwik.webdatacommons.org/marvel.wikia.com/property/>
PREFIX ns2: <http://dbkwik.webdatacommons.org/ontology/>
PREFIX xsd: <http://www.w3.org/2001/XMLSchema#>

SELECT DISTINCT ?character ?powerCount ?popularity
WHERE {
  ?pg rdf:type <http://dbkwik.webdatacommons.org/marvel.wikia.com/class/official_power_grid> ;
      rdfs:label ?pgLabel .
  BIND(STRBEFORE(STR(?pgLabel), ""/Power Grid"") AS ?character)

  {
    SELECT ?pg (COUNT(?val) AS ?powerCount)
    WHERE {
      ?pg rdf:type <http://dbkwik.webdatacommons.org/marvel.wikia.com/class/official_power_grid> .
      VALUES ?prop { ns1:durability ns1:energyProjection ns1:fightingSkills ns1:intelligence ns1:speed ns1:strength }
      ?pg ?prop ?val .
    }
    GROUP BY ?pg
  }

  OPTIONAL {
    {
      SELECT ?character (COUNT(DISTINCT ?src) AS ?popularity)
      WHERE {
        ?char rdfs:label ?charLabel .
        BIND(STR(?charLabel) AS ?character)
        ?src ns2:wikiPageWikiLink ?char .
      }
      GROUP BY ?character
    }
  }
}
ORDER BY DESC(?popularity) DESC(?powerCount) ?character",GPT5,marveldb_big,exact_query,schema_prefixes_added,EXECUTABLE,TRUE,TRUE,TRUE," - invalid query path
 - narrowed too much on specific power hardcoded retrival deviating from the intent of the CQ and more narrow."
cq_27,"Who are the distinct characters that possess a power, their counts, and rank-ordered by popularity?",,GPT5,mcuwiki_small,non_sparql_output,unchanged,NON_SPARQL_OUTPUT,FALSE,FALSE,FALSE," - Model might have decided to not answer as it could have reasoned that this information doesn�t exist in the query when it does. 
 - Model reasoning behavior issue"
cq_31,"What is the number of unique teams, unique powers, and unique locations represented via their characters for each of the movies?","PREFIX ns1: <http://dbkwik.webdatacommons.org/marvel.wikia.com/property/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>

SELECT ?movie ?movieLabel
       (COUNT(DISTINCT ?team) AS ?uniqueTeams)
       (COUNT(DISTINCT ?power) AS ?uniquePowers)
       (COUNT(DISTINCT ?loc) AS ?uniqueLocations)
WHERE {
  ?char ns1:movies ?movie .
  OPTIONAL { ?movie rdfs:label ?movieLabel . }
  
  OPTIONAL {
    { ?char ns1:teams ?team . }
    UNION
    { ?char ns1:teames ?team . }
  }
  
  OPTIONAL { ?char ns1:powers ?power . }
  
  OPTIONAL {
    { ?char ns1:baseofoperations ?loc . }
    UNION
    { ?char ns1:placeofbirth ?loc . }
    UNION
    { ?char ns1:origin ?loc . }
  }
}
GROUP BY ?movie ?movieLabel
ORDER BY ?movie",GPT5,marveldb_big,exact_query,schema_prefixes_added,EXECUTABLE,TRUE,TRUE,TRUE," - Full alignment
 - right paths, intent and fully answers the CQ
 - Query uses maximized query unions for max concept coverage and multiple predicates, esp for irregular KGs
 - Full intent coverage with min"
cq_31,"What is the number of unique teams, unique powers, and unique locations represented via their characters for each of the movies?","PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX ns1: <http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/>

SELECT ?movie
       (COUNT(DISTINCT ?team) AS ?uniqueTeams)
       (COUNT(DISTINCT ?power) AS ?uniquePowers)
       (COUNT(DISTINCT ?loc) AS ?uniqueLocations)
WHERE {
  ?char ns1:movie ?movie .
  OPTIONAL { ?char (ns1:team|ns1:affiliation) ?team . }
  OPTIONAL { ?char ns1:species ?power . }
  OPTIONAL { ?char (ns1:citizenship|ns1:homeplanet|ns1:location) ?loc . }
}
GROUP BY ?movie",GPT5,mcuwiki_small,exact_query,schema_prefixes_added,EXECUTABLE,TRUE,TRUE,TRUE, - The query was mostly correct; But the misalignment came from interpretting power from species property. But follows mostly intent requirements
cq_28,"Who are all the bridge characters that are members of more than one team, and what are those team combinations?","PREFIX ns1: <http://dbkwik.webdatacommons.org/marvel.wikia.com/property/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>

SELECT ?characterLabel (GROUP_CONCAT(DISTINCT ?teamLabel; separator="" | "") AS ?teamCombinations)
WHERE {
  ?character ns1:teams ?team .
  ?character rdfs:label ?characterLabel .
  ?team rdfs:label ?teamLabel .
}
GROUP BY ?character ?characterLabel
HAVING (COUNT(DISTINCT ?team) > 1)",Gemini,marveldb_big,fenced_query,schema_prefixes_added,EXECUTABLE,TRUE,TRUE,TRUE," - Full alignment
 - right paths, intent and fully answers the CQ"
cq_28,"Who are all the bridge characters that are members of more than one team, and what are those team combinations?","PREFIX ns1: <http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/>
PREFIX ns2: <http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/affiliation(s)>
PREFIX ns3: <http://dbkwik.webdatacommons.org/ontology/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>

SELECT ?characterName (GROUP_CONCAT(DISTINCT ?teamName; separator="", "") AS ?teamCombinations)
WHERE {
    ?character a ns3:character .
    ?team a ns3:organization .
    {
        ?team (ns1:members|ns1:formermembers|ns1:leader|ns1:founder|ns1:formerleaders) ?character .
    }
    UNION
    {
        ?character (ns1:affiliation|ns1:team|ns2:) ?team .
    }
    ?character rdfs:label ?characterName .
    ?team rdfs:label ?teamName .
}
GROUP BY ?characterName
HAVING (COUNT(DISTINCT ?teamName) > 1)
ORDER BY ?characterName",Gemini,mcuwiki_small,fenced_query,schema_prefixes_added,EXECUTABLE,TRUE,FALSE,TRUE, - the query was mostly correct; the incorrect path comes from prefix mismatch but still adequatly satisfies the CQ intent for full coverage
cq_30,What are all the locations used as settings or associated contexts for multiple movies and/or characters and the counts of those associations?,"PREFIX ns1: <http://dbkwik.webdatacommons.org/marvel.wikia.com/property/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>

SELECT ?location (COUNT(?subject) AS ?associationCount)
WHERE {
    { ?subject ns1:placeofbirth ?location . }
    UNION
    { ?subject ns1:baseofoperations ?location . }
    UNION
    { ?subject ns1:historytext ?location . }
}
GROUP BY ?location
HAVING (COUNT(?subject) > 1)
ORDER BY DESC(?associationCount)",Gemini,marveldb_big,fenced_query,schema_prefixes_added,EXECUTABLE,TRUE,TRUE,TRUE," - Full alignment
 - right paths, intent and fully answers the CQ
 - It does have some noise which is a caveat of trying to find all locations avaialble in the KG vs just getting a location. Nonetheless still adequately answers the"
cq_30,What are all the locations used as settings or associated contexts for multiple movies and/or characters and the counts of those associations?,"PREFIX ns1: <http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>

SELECT ?location (COUNT(DISTINCT ?association) AS ?associationCount)
WHERE {
  {
    ?entity (ns1:location|ns1:locations|ns1:place|ns1:headquarters|ns1:homeplanet|ns1:citizenship|ns1:continent) ?location .
    {
      BIND(?entity AS ?association)
      ?association a ?type .
      FILTER(?type IN (<http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/class/character>, <http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/class/movie>))
    }
    UNION
    {
      ?entity (ns1:movie|ns1:character|ns1:members|ns1:formermembers|ns1:actor|ns1:participants|ns1:inhabitants|ns1:owner|ns1:users|ns1:leader|ns1:founder|ns1:pilot|ns1:passengers|ns1:performer|ns1:voiceActor|ns1:film|ns1:movies|ns1:tvSeries|ns1:oneShot) ?association .
      ?association a ?type .
      FILTER(?type IN (<http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/class/character>, <http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/class/movie>))
    }
  }
  UNION
  {
    ?location (ns1:movie|ns1:character|ns1:members|ns1:formermembers|ns1:actor|ns1:participants|ns1:inhabitants|ns1:owner|ns1:users|ns1:leader|ns1:founder|ns1:pilot|ns1:passengers|ns1:performer|ns1:voiceActor|ns1:film|ns1:movies|ns1:tvSeries|ns1:oneShot) ?association .
    ?association a ?type .
    FILTER(?type IN (<http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/class/character>, <http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/class/movie>))
  }
  
  FILTER(isURI(?location))
}
GROUP BY ?location
HAVING (COUNT(DISTINCT ?association) > 1)
ORDER BY DESC(?associationCount)",Gemini,mcuwiki_small,fenced_query,schema_prefixes_added,EXECUTABLE,TRUE,TRUE,TRUE," - Full alignment
 - right paths, intent and fully answers the CQ
 - It does have some noise which is a caveat of trying to find all locations avaialble in the KG vs just getting a location and it was too permissive which can potentially cause more noise. Nonetheless still adequately answers the"
cq_33,"What are all the distributions of powers among each team's members, grouped by teams,  for comparing teams for computability (e.g., which powers are most characteristic of each team)?","PREFIX ns1: <http://dbkwik.webdatacommons.org/marvel.wikia.com/property/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>

SELECT ?teamLabel ?powerLabel (COUNT(?member) AS ?memberCount)
WHERE {
  ?member ns1:powers ?power .
  ?member ns1:teams ?team .
  ?team rdfs:label ?teamLabel .
  ?power rdfs:label ?powerLabel .
}
GROUP BY ?teamLabel ?powerLabel
ORDER BY ?teamLabel DESC(?memberCount)",gpt-oss120b,marveldb_big,exact_query,schema_prefixes_added,EXECUTABLE,TRUE,FALSE,TRUE," -  right predicate usage but the selected varaibles or complex comperation association cause the misalignment , else its mostly correct"
cq_33,"What are all the distributions of powers among each team's members, grouped by teams,  for comparing teams for computability (e.g., which powers are most characteristic of each team)?",,gpt-oss120b,mcuwiki_small,non_sparql_output,unchanged,NON_SPARQL_OUTPUT,FALSE,FALSE,FALSE," - Model might have decided to not answer as it could have reasoned that this information doesn�t exist in the query when it does. 
 - Model reasoning behavior issue"
cq_26,What are all the unions of movies for each of the teams in which any of their members appear (team-level filmography)?,"PREFIX ns1: <http://dbkwik.webdatacommons.org/marvel.wikia.com/property/>

SELECT ?team (GROUP_CONCAT(DISTINCT ?movie; SEPARATOR="", "") AS ?movies)
WHERE {
  ?member ns1:teams ?team .
  ?member ns1:movies ?movie .
}
GROUP BY ?team
ORDER BY ?team",gpt-oss120b,marveldb_big,exact_query,schema_prefixes_added,EXECUTABLE,TRUE,TRUE,TRUE," - Full alignment
 - right paths, intent and fully answers the CQ"
cq_26,What are all the unions of movies for each of the teams in which any of their members appear (team-level filmography)?,"PREFIX ns1: <http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/property/>

SELECT ?team (GROUP_CONCAT(DISTINCT ?movie; SEPARATOR="", "") AS ?movies)
WHERE {
  { ?team ns1:members      ?member } UNION
  { ?team ns1:formermembers ?member }
  ?member ns1:movie ?movie .
}
GROUP BY ?team",gpt-oss120b,mcuwiki_small,fenced_query,schema_prefixes_added,EXECUTABLE,TRUE,TRUE,TRUE," - Full alignment
 - right paths, intent and fully answers the CQ
 - Query also uses multiple predicates for maximum concept alinment"
